askprice,askquantity,bidprice,bidquantity,time,id
2.52600000,5.78100000,2.52200000,47.23900000,2020-08-08T11:56:41.284,130339599
2.52700000,20.13500000,2.52100000,7.23600000
2.53100000,0.65900000,2.52000000,0.58700000
2.53200000,5.30000000,2.51900000,26.42500000
2.53300000,0.50000000,2.51700000,0.17300000
