askprice,askquantity,bidprice,bidquantity,time,id
0.00196870,1.61000000,0.00196830,1.96000000,2020-08-06T11:56:41.466,773179027
0.00196880,2.37000000,0.00196780,1.15000000
0.00196920,0.06000000,0.00196770,47.62000000
0.00196930,12.05000000,0.00196760,203.20000000
0.00196940,2.93000000,0.00196750,85.83000000
